file,label,n_points
valve_0052_lidar_classes.ply,9,242
valve_0052_lidar_classes.ply,10,260
valve_0052_lidar_classes.ply,11,451
valve_0052_lidar_classes.ply,12,409
valve_0052_lidar_classes.ply,13,978
valve_0053_lidar_classes.ply,0,1029
valve_0053_lidar_classes.ply,1,217
valve_0053_lidar_classes.ply,2,165
valve_0053_lidar_classes.ply,3,364
valve_0053_lidar_classes.ply,4,311
valve_0053_lidar_classes.ply,5,175
valve_0053_lidar_classes.ply,6,774
valve_0053_lidar_classes.ply,7,213
valve_0053_lidar_classes.ply,8,149
valve_0053_lidar_classes.ply,9,299
valve_0053_lidar_classes.ply,10,278
valve_0053_lidar_classes.ply,11,311
valve_0053_lidar_classes.ply,12,549
valve_0053_lidar_classes.ply,13,1058
valve_0054_lidar_classes.ply,0,1085
valve_0054_lidar_classes.ply,1,238
valve_0054_lidar_classes.ply,2,133
valve_0054_lidar_classes.ply,3,414
valve_0054_lidar_classes.ply,4,317
valve_0054_lidar_classes.ply,5,97
valve_0054_lidar_classes.ply,6,747
valve_0054_lidar_classes.ply,7,111
valve_0054_lidar_classes.ply,8,221
valve_0054_lidar_classes.ply,9,312
valve_0054_lidar_classes.ply,10,215
valve_0054_lidar_classes.ply,11,359
valve_0054_lidar_classes.ply,12,430
valve_0054_lidar_classes.ply,13,1034
valve_0055_lidar_classes.ply,0,1075
valve_0055_lidar_classes.ply,1,248
valve_0055_lidar_classes.ply,2,155
valve_0055_lidar_classes.ply,3,353
valve_0055_lidar_classes.ply,4,334
valve_0055_lidar_classes.ply,5,140
valve_0055_lidar_classes.ply,6,759
valve_0055_lidar_classes.ply,7,256
valve_0055_lidar_classes.ply,8,226
valve_0055_lidar_classes.ply,9,243
valve_0055_lidar_classes.ply,10,331
valve_0055_lidar_classes.ply,11,366
valve_0055_lidar_classes.ply,12,552
valve_0055_lidar_classes.ply,13,928
valve_0056_lidar_classes.ply,0,946
valve_0056_lidar_classes.ply,1,252
valve_0056_lidar_classes.ply,2,161
valve_0056_lidar_classes.ply,3,404
valve_0056_lidar_classes.ply,4,296
valve_0056_lidar_classes.ply,5,162
valve_0056_lidar_classes.ply,6,749
valve_0056_lidar_classes.ply,7,184
valve_0056_lidar_classes.ply,8,135
valve_0056_lidar_classes.ply,9,262
valve_0056_lidar_classes.ply,10,220
valve_0056_lidar_classes.ply,11,402
valve_0056_lidar_classes.ply,12,580
valve_0056_lidar_classes.ply,13,1110
valve_0057_lidar_classes.ply,0,944
valve_0057_lidar_classes.ply,1,202
valve_0057_lidar_classes.ply,2,187
valve_0057_lidar_classes.ply,3,375
valve_0057_lidar_classes.ply,4,259
valve_0057_lidar_classes.ply,5,122
valve_0057_lidar_classes.ply,6,796
valve_0057_lidar_classes.ply,7,163
valve_0057_lidar_classes.ply,8,114
valve_0057_lidar_classes.ply,9,259
valve_0057_lidar_classes.ply,10,195
valve_0057_lidar_classes.ply,11,396
valve_0057_lidar_classes.ply,12,522
valve_0057_lidar_classes.ply,13,1091
valve_0058_lidar_classes.ply,0,1001
valve_0058_lidar_classes.ply,1,243
valve_0058_lidar_classes.ply,2,163
valve_0058_lidar_classes.ply,3,404
valve_0058_lidar_classes.ply,4,335
valve_0058_lidar_classes.ply,5,128
valve_0058_lidar_classes.ply,6,769
valve_0058_lidar_classes.ply,7,194
valve_0058_lidar_classes.ply,8,134
valve_0058_lidar_classes.ply,9,289
valve_0058_lidar_classes.ply,10,244
valve_0058_lidar_classes.ply,11,394
valve_0058_lidar_classes.ply,12,549
valve_0058_lidar_classes.ply,13,1058
valve_0059_lidar_classes.ply,0,1131
valve_0059_lidar_classes.ply,1,243
valve_0059_lidar_classes.ply,2,162
valve_0059_lidar_classes.ply,3,360
valve_0059_lidar_classes.ply,4,349
valve_0059_lidar_classes.ply,5,146
valve_0059_lidar_classes.ply,6,765
valve_0059_lidar_classes.ply,7,104
valve_0059_lidar_classes.ply,8,219
valve_0059_lidar_classes.ply,9,298
valve_0059_lidar_classes.ply,10,258
valve_0059_lidar_classes.ply,11,420
valve_0059_lidar_classes.ply,12,496
valve_0059_lidar_classes.ply,13,970
valve_0060_lidar_classes.ply,0,1048
valve_0060_lidar_classes.ply,1,222
valve_0060_lidar_classes.ply,2,181
valve_0060_lidar_classes.ply,3,397
valve_0060_lidar_classes.ply,4,301
valve_0060_lidar_classes.ply,5,138
valve_0060_lidar_classes.ply,6,723
valve_0060_lidar_classes.ply,7,154
valve_0060_lidar_classes.ply,8,202
valve_0060_lidar_classes.ply,9,291
valve_0060_lidar_classes.ply,10,262
valve_0060_lidar_classes.ply,11,394
valve_0060_lidar_classes.ply,12,533
valve_0060_lidar_classes.ply,13,1045
valve_0061_lidar_classes.ply,0,1047
valve_0061_lidar_classes.ply,1,202
valve_0061_lidar_classes.ply,2,177
valve_0061_lidar_classes.ply,3,377
valve_0061_lidar_classes.ply,4,350
valve_0061_lidar_classes.ply,5,96
valve_0061_lidar_classes.ply,6,721
valve_0061_lidar_classes.ply,7,112
valve_0061_lidar_classes.ply,8,221
valve_0061_lidar_classes.ply,9,295
valve_0061_lidar_classes.ply,10,271
valve_0061_lidar_classes.ply,11,393
valve_0061_lidar_classes.ply,12,515
valve_0061_lidar_classes.ply,13,1000
valve_0062_lidar_classes.ply,0,1056
valve_0062_lidar_classes.ply,1,254
valve_0062_lidar_classes.ply,2,160
valve_0062_lidar_classes.ply,3,378
valve_0062_lidar_classes.ply,4,320
valve_0062_lidar_classes.ply,5,146
valve_0062_lidar_classes.ply,6,731
valve_0062_lidar_classes.ply,7,189
valve_0062_lidar_classes.ply,8,146
valve_0062_lidar_classes.ply,9,303
valve_0062_lidar_classes.ply,10,268
valve_0062_lidar_classes.ply,11,336
valve_0062_lidar_classes.ply,12,499
valve_0062_lidar_classes.ply,13,1060
valve_0063_lidar_classes.ply,0,1012
valve_0063_lidar_classes.ply,1,228
valve_0063_lidar_classes.ply,2,175
valve_0063_lidar_classes.ply,3,399
valve_0063_lidar_classes.ply,4,307
valve_0063_lidar_classes.ply,5,153
valve_0063_lidar_classes.ply,6,886
valve_0063_lidar_classes.ply,7,192
valve_0063_lidar_classes.ply,8,147
valve_0063_lidar_classes.ply,9,210
valve_0063_lidar_classes.ply,10,321
valve_0063_lidar_classes.ply,11,346
valve_0063_lidar_classes.ply,12,431
valve_0063_lidar_classes.ply,13,1009
valve_0064_lidar_classes.ply,0,1079
valve_0064_lidar_classes.ply,1,250
valve_0064_lidar_classes.ply,2,142
valve_0064_lidar_classes.ply,3,389
valve_0064_lidar_classes.ply,4,328
valve_0064_lidar_classes.ply,5,130
valve_0064_lidar_classes.ply,6,809
valve_0064_lidar_classes.ply,7,202
valve_0064_lidar_classes.ply,8,130
valve_0064_lidar_classes.ply,9,279
valve_0064_lidar_classes.ply,10,250
valve_0064_lidar_classes.ply,11,371
valve_0064_lidar_classes.ply,12,501
valve_0064_lidar_classes.ply,13,1075
valve_0065_lidar_classes.ply,0,1092
valve_0065_lidar_classes.ply,1,233
valve_0065_lidar_classes.ply,2,161
valve_0065_lidar_classes.ply,3,416
valve_0065_lidar_classes.ply,4,260
valve_0065_lidar_classes.ply,5,122
valve_0065_lidar_classes.ply,6,822
valve_0065_lidar_classes.ply,7,113
valve_0065_lidar_classes.ply,8,218
valve_0065_lidar_classes.ply,9,328
valve_0065_lidar_classes.ply,10,235
valve_0065_lidar_classes.ply,11,341
valve_0065_lidar_classes.ply,12,500
valve_0065_lidar_classes.ply,13,980
valve_0066_lidar_classes.ply,0,1019
valve_0066_lidar_classes.ply,1,244
valve_0066_lidar_classes.ply,2,140
valve_0066_lidar_classes.ply,3,395
valve_0066_lidar_classes.ply,4,345
valve_0066_lidar_classes.ply,5,137
valve_0066_lidar_classes.ply,6,786
valve_0066_lidar_classes.ply,7,186
valve_0066_lidar_classes.ply,8,225
valve_0066_lidar_classes.ply,9,311
valve_0066_lidar_classes.ply,10,267
valve_0066_lidar_classes.ply,11,362
valve_0066_lidar_classes.ply,12,441
valve_0066_lidar_classes.ply,13,1083
valve_0068_lidar_classes.ply,0,1034
valve_0068_lidar_classes.ply,1,227
valve_0068_lidar_classes.ply,2,159
valve_0068_lidar_classes.ply,3,394
valve_0068_lidar_classes.ply,4,336
valve_0068_lidar_classes.ply,5,124
valve_0068_lidar_classes.ply,6,799
valve_0068_lidar_classes.ply,7,143
valve_0068_lidar_classes.ply,8,123
valve_0068_lidar_classes.ply,9,254
valve_0068_lidar_classes.ply,10,238
valve_0068_lidar_classes.ply,11,352
valve_0068_lidar_classes.ply,12,508
valve_0068_lidar_classes.ply,13,1208
valve_0069_lidar_classes.ply,0,989
valve_0069_lidar_classes.ply,1,197
valve_0069_lidar_classes.ply,2,169
valve_0069_lidar_classes.ply,3,380
valve_0069_lidar_classes.ply,4,284
valve_0069_lidar_classes.ply,5,190
valve_0069_lidar_classes.ply,6,742
valve_0069_lidar_classes.ply,7,151
valve_0069_lidar_classes.ply,8,142
valve_0069_lidar_classes.ply,9,222
valve_0069_lidar_classes.ply,10,267
valve_0069_lidar_classes.ply,11,391
valve_0069_lidar_classes.ply,12,488
valve_0069_lidar_classes.ply,13,1008
valve_0070_lidar_classes.ply,0,967
valve_0070_lidar_classes.ply,1,261
valve_0070_lidar_classes.ply,2,168
valve_0070_lidar_classes.ply,3,337
valve_0070_lidar_classes.ply,4,319
valve_0070_lidar_classes.ply,5,105
valve_0070_lidar_classes.ply,6,766
valve_0070_lidar_classes.ply,7,102
valve_0070_lidar_classes.ply,8,210
valve_0070_lidar_classes.ply,9,308
valve_0070_lidar_classes.ply,10,223
valve_0070_lidar_classes.ply,11,406
valve_0070_lidar_classes.ply,12,484
valve_0070_lidar_classes.ply,13,1052
valve_0071_lidar_classes.ply,0,912
valve_0071_lidar_classes.ply,1,268
valve_0071_lidar_classes.ply,2,159
valve_0071_lidar_classes.ply,3,395
valve_0071_lidar_classes.ply,4,306
valve_0071_lidar_classes.ply,5,107
valve_0071_lidar_classes.ply,6,707
valve_0071_lidar_classes.ply,7,123
valve_0071_lidar_classes.ply,8,219
valve_0071_lidar_classes.ply,9,349
valve_0071_lidar_classes.ply,10,231
valve_0071_lidar_classes.ply,11,398
valve_0071_lidar_classes.ply,12,561
valve_0071_lidar_classes.ply,13,1003
valve_0072_lidar_classes.ply,0,969
valve_0072_lidar_classes.ply,1,249
valve_0072_lidar_classes.ply,2,183
valve_0072_lidar_classes.ply,3,343
valve_0072_lidar_classes.ply,4,269
valve_0072_lidar_classes.ply,5,121
valve_0072_lidar_classes.ply,6,746
valve_0072_lidar_classes.ply,7,105
valve_0072_lidar_classes.ply,8,228
valve_0072_lidar_classes.ply,9,286
valve_0072_lidar_classes.ply,10,245
valve_0072_lidar_classes.ply,11,470
valve_0072_lidar_classes.ply,12,586
valve_0072_lidar_classes.ply,13,1001
valve_0073_lidar_classes.ply,0,1035
valve_0073_lidar_classes.ply,1,201
valve_0073_lidar_classes.ply,2,163
valve_0073_lidar_classes.ply,3,397
valve_0073_lidar_classes.ply,4,359
valve_0073_lidar_classes.ply,5,160
valve_0073_lidar_classes.ply,6,748
valve_0073_lidar_classes.ply,7,220
valve_0073_lidar_classes.ply,8,231
valve_0073_lidar_classes.ply,9,260
valve_0073_lidar_classes.ply,10,302
valve_0073_lidar_classes.ply,11,381
valve_0073_lidar_classes.ply,12,685
valve_0073_lidar_classes.ply,13,936
valve_0074_lidar_classes.ply,0,1042
valve_0074_lidar_classes.ply,1,243
valve_0074_lidar_classes.ply,2,160
valve_0074_lidar_classes.ply,3,368
valve_0074_lidar_classes.ply,4,290
valve_0074_lidar_classes.ply,5,114
valve_0074_lidar_classes.ply,6,849
valve_0074_lidar_classes.ply,7,100
valve_0074_lidar_classes.ply,8,218
valve_0074_lidar_classes.ply,9,309
valve_0074_lidar_classes.ply,10,215
valve_0074_lidar_classes.ply,11,347
valve_0074_lidar_classes.ply,12,408
valve_0074_lidar_classes.ply,13,1110
valve_0075_lidar_classes.ply,0,1012
valve_0075_lidar_classes.ply,1,251
valve_0075_lidar_classes.ply,2,154
valve_0075_lidar_classes.ply,3,411
valve_0075_lidar_classes.ply,4,301
valve_0075_lidar_classes.ply,5,156
valve_0075_lidar_classes.ply,6,727
valve_0075_lidar_classes.ply,7,122
valve_0075_lidar_classes.ply,8,177
valve_0075_lidar_classes.ply,9,273
valve_0075_lidar_classes.ply,10,288
valve_0075_lidar_classes.ply,11,450
valve_0075_lidar_classes.ply,12,542
valve_0075_lidar_classes.ply,13,912
valve_0076_lidar_classes.ply,0,1088
valve_0076_lidar_classes.ply,1,253
valve_0076_lidar_classes.ply,2,176
valve_0076_lidar_classes.ply,3,385
valve_0076_lidar_classes.ply,4,273
valve_0076_lidar_classes.ply,5,141
valve_0076_lidar_classes.ply,6,703
valve_0076_lidar_classes.ply,7,142
valve_0076_lidar_classes.ply,8,202
valve_0076_lidar_classes.ply,9,258
valve_0076_lidar_classes.ply,10,236
valve_0076_lidar_classes.ply,11,354
valve_0076_lidar_classes.ply,12,548
valve_0076_lidar_classes.ply,13,1136
valve_0077_lidar_classes.ply,0,1118
valve_0077_lidar_classes.ply,1,233
valve_0077_lidar_classes.ply,2,166
valve_0077_lidar_classes.ply,3,390
valve_0077_lidar_classes.ply,4,359
valve_0077_lidar_classes.ply,5,154
valve_0077_lidar_classes.ply,6,938
valve_0077_lidar_classes.ply,7,201
valve_0077_lidar_classes.ply,8,136
valve_0077_lidar_classes.ply,9,190
valve_0077_lidar_classes.ply,10,286
valve_0077_lidar_classes.ply,11,393
valve_0077_lidar_classes.ply,12,408
valve_0077_lidar_classes.ply,13,1002
valve_0078_lidar_classes.ply,0,990
valve_0078_lidar_classes.ply,1,234
valve_0078_lidar_classes.ply,2,166
valve_0078_lidar_classes.ply,3,407
valve_0078_lidar_classes.ply,4,320
valve_0078_lidar_classes.ply,5,146
valve_0078_lidar_classes.ply,6,780
valve_0078_lidar_classes.ply,7,154
valve_0078_lidar_classes.ply,8,117
valve_0078_lidar_classes.ply,9,223
valve_0078_lidar_classes.ply,10,289
valve_0078_lidar_classes.ply,11,420
valve_0078_lidar_classes.ply,12,401
valve_0078_lidar_classes.ply,13,1053
valve_0079_lidar_classes.ply,0,1014
valve_0079_lidar_classes.ply,1,200
valve_0079_lidar_classes.ply,2,173
valve_0079_lidar_classes.ply,3,364
valve_0079_lidar_classes.ply,4,376
valve_0079_lidar_classes.ply,5,163
valve_0079_lidar_classes.ply,6,739
valve_0079_lidar_classes.ply,7,160
valve_0079_lidar_classes.ply,8,146
valve_0079_lidar_classes.ply,9,220
valve_0079_lidar_classes.ply,10,240
valve_0079_lidar_classes.ply,11,469
valve_0079_lidar_classes.ply,12,423
valve_0079_lidar_classes.ply,13,990
valve_0080_lidar_classes.ply,0,1046
valve_0080_lidar_classes.ply,1,237
valve_0080_lidar_classes.ply,2,163
valve_0080_lidar_classes.ply,3,419
valve_0080_lidar_classes.ply,4,298
valve_0080_lidar_classes.ply,5,139
valve_0080_lidar_classes.ply,6,856
valve_0080_lidar_classes.ply,7,208
valve_0080_lidar_classes.ply,8,129
valve_0080_lidar_classes.ply,9,233
valve_0080_lidar_classes.ply,10,326
valve_0080_lidar_classes.ply,11,368
valve_0080_lidar_classes.ply,12,447
valve_0080_lidar_classes.ply,13,1019
valve_0081_lidar_classes.ply,0,1012
valve_0081_lidar_classes.ply,1,247
valve_0081_lidar_classes.ply,2,141
valve_0081_lidar_classes.ply,3,392
valve_0081_lidar_classes.ply,4,321
valve_0081_lidar_classes.ply,5,138
valve_0081_lidar_classes.ply,6,799
valve_0081_lidar_classes.ply,7,176
valve_0081_lidar_classes.ply,8,134
valve_0081_lidar_classes.ply,9,251
valve_0081_lidar_classes.ply,10,238
valve_0081_lidar_classes.ply,11,444
valve_0081_lidar_classes.ply,12,568
valve_0081_lidar_classes.ply,13,989
valve_0082_lidar_classes.ply,0,958
valve_0082_lidar_classes.ply,1,253
valve_0082_lidar_classes.ply,2,169
valve_0082_lidar_classes.ply,3,410
valve_0082_lidar_classes.ply,4,371
valve_0082_lidar_classes.ply,5,117
valve_0082_lidar_classes.ply,6,791
valve_0082_lidar_classes.ply,7,184
valve_0082_lidar_classes.ply,8,132
valve_0082_lidar_classes.ply,9,276
valve_0082_lidar_classes.ply,10,249
valve_0082_lidar_classes.ply,11,358
valve_0082_lidar_classes.ply,12,556
valve_0082_lidar_classes.ply,13,1091
valve_0084_lidar_classes.ply,0,1069
valve_0084_lidar_classes.ply,1,222
valve_0084_lidar_classes.ply,2,165
valve_0084_lidar_classes.ply,3,382
valve_0084_lidar_classes.ply,4,299
valve_0084_lidar_classes.ply,5,174
valve_0084_lidar_classes.ply,6,779
valve_0084_lidar_classes.ply,7,149
valve_0084_lidar_classes.ply,8,223
valve_0084_lidar_classes.ply,9,275
valve_0084_lidar_classes.ply,10,247
valve_0084_lidar_classes.ply,11,419
valve_0084_lidar_classes.ply,12,608
valve_0084_lidar_classes.ply,13,966
valve_0085_lidar_classes.ply,0,972
valve_0085_lidar_classes.ply,1,242
valve_0085_lidar_classes.ply,2,163
valve_0085_lidar_classes.ply,3,373
valve_0085_lidar_classes.ply,4,350
valve_0085_lidar_classes.ply,5,134
valve_0085_lidar_classes.ply,6,716
valve_0085_lidar_classes.ply,7,196
valve_0085_lidar_classes.ply,8,141
valve_0085_lidar_classes.ply,9,276
valve_0085_lidar_classes.ply,10,239
valve_0085_lidar_classes.ply,11,359
valve_0085_lidar_classes.ply,12,607
valve_0085_lidar_classes.ply,13,1119
valve_0086_lidar_classes.ply,0,940
valve_0086_lidar_classes.ply,1,299
valve_0086_lidar_classes.ply,2,163
valve_0086_lidar_classes.ply,3,400
valve_0086_lidar_classes.ply,4,277
valve_0086_lidar_classes.ply,5,118
valve_0086_lidar_classes.ply,6,739
valve_0086_lidar_classes.ply,7,168
valve_0086_lidar_classes.ply,8,145
valve_0086_lidar_classes.ply,9,257
valve_0086_lidar_classes.ply,10,283
valve_0086_lidar_classes.ply,11,339
valve_0086_lidar_classes.ply,12,451
valve_0086_lidar_classes.ply,13,1159
valve_0087_lidar_classes.ply,0,960
valve_0087_lidar_classes.ply,1,272
valve_0087_lidar_classes.ply,2,155
valve_0087_lidar_classes.ply,3,396
valve_0087_lidar_classes.ply,4,308
valve_0087_lidar_classes.ply,5,142
valve_0087_lidar_classes.ply,6,778
valve_0087_lidar_classes.ply,7,164
valve_0087_lidar_classes.ply,8,147
valve_0087_lidar_classes.ply,9,228
valve_0087_lidar_classes.ply,10,245
valve_0087_lidar_classes.ply,11,377
valve_0087_lidar_classes.ply,12,481
valve_0087_lidar_classes.ply,13,1086
valve_0088_lidar_classes.ply,0,964
valve_0088_lidar_classes.ply,1,240
valve_0088_lidar_classes.ply,2,148
valve_0088_lidar_classes.ply,3,429
valve_0088_lidar_classes.ply,4,257
valve_0088_lidar_classes.ply,5,136
valve_0088_lidar_classes.ply,6,796
valve_0088_lidar_classes.ply,7,137
valve_0088_lidar_classes.ply,8,140
valve_0088_lidar_classes.ply,9,255
valve_0088_lidar_classes.ply,10,251
valve_0088_lidar_classes.ply,11,389
valve_0088_lidar_classes.ply,12,531
valve_0088_lidar_classes.ply,13,955
valve_0089_lidar_classes.ply,0,960
valve_0089_lidar_classes.ply,1,255
valve_0089_lidar_classes.ply,2,139
valve_0089_lidar_classes.ply,3,391
valve_0089_lidar_classes.ply,4,382
valve_0089_lidar_classes.ply,5,155
valve_0089_lidar_classes.ply,6,843
valve_0089_lidar_classes.ply,7,216
valve_0089_lidar_classes.ply,8,221
valve_0089_lidar_classes.ply,9,274
valve_0089_lidar_classes.ply,10,296
valve_0089_lidar_classes.ply,11,385
valve_0089_lidar_classes.ply,12,626
valve_0089_lidar_classes.ply,13,875
valve_0090_lidar_classes.ply,0,1018
valve_0090_lidar_classes.ply,1,259
valve_0090_lidar_classes.ply,2,145
valve_0090_lidar_classes.ply,3,411
valve_0090_lidar_classes.ply,4,337
valve_0090_lidar_classes.ply,5,167
valve_0090_lidar_classes.ply,6,800
valve_0090_lidar_classes.ply,7,160
valve_0090_lidar_classes.ply,8,221
valve_0090_lidar_classes.ply,9,293
valve_0090_lidar_classes.ply,10,271
valve_0090_lidar_classes.ply,11,394
valve_0090_lidar_classes.ply,12,506
valve_0090_lidar_classes.ply,13,948
valve_0091_lidar_classes.ply,0,1032
valve_0091_lidar_classes.ply,1,237
valve_0091_lidar_classes.ply,2,180
valve_0091_lidar_classes.ply,3,405
valve_0091_lidar_classes.ply,4,260
valve_0091_lidar_classes.ply,5,168
valve_0091_lidar_classes.ply,6,772
valve_0091_lidar_classes.ply,7,221
valve_0091_lidar_classes.ply,8,138
valve_0091_lidar_classes.ply,9,211
valve_0091_lidar_classes.ply,10,322
valve_0091_lidar_classes.ply,11,383
valve_0091_lidar_classes.ply,12,576
valve_0091_lidar_classes.ply,13,921
valve_0092_lidar_classes.ply,0,918
valve_0092_lidar_classes.ply,1,258
valve_0092_lidar_classes.ply,2,174
valve_0092_lidar_classes.ply,3,385
valve_0092_lidar_classes.ply,4,328
valve_0092_lidar_classes.ply,5,143
valve_0092_lidar_classes.ply,6,759
valve_0092_lidar_classes.ply,7,219
valve_0092_lidar_classes.ply,8,241
valve_0092_lidar_classes.ply,9,260
valve_0092_lidar_classes.ply,10,300
valve_0092_lidar_classes.ply,11,367
valve_0092_lidar_classes.ply,12,632
valve_0092_lidar_classes.ply,13,1065
valve_0093_lidar_classes.ply,0,961
valve_0093_lidar_classes.ply,1,233
valve_0093_lidar_classes.ply,2,157
valve_0093_lidar_classes.ply,3,393
valve_0093_lidar_classes.ply,4,377
valve_0093_lidar_classes.ply,5,130
valve_0093_lidar_classes.ply,6,825
valve_0093_lidar_classes.ply,7,228
valve_0093_lidar_classes.ply,8,194
valve_0093_lidar_classes.ply,9,237
valve_0093_lidar_classes.ply,10,320
valve_0093_lidar_classes.ply,11,380
valve_0093_lidar_classes.ply,12,567
valve_0093_lidar_classes.ply,13,984
valve_0094_lidar_classes.ply,0,1044
valve_0094_lidar_classes.ply,1,242
valve_0094_lidar_classes.ply,2,184
valve_0094_lidar_classes.ply,3,364
valve_0094_lidar_classes.ply,4,320
valve_0094_lidar_classes.ply,5,112
valve_0094_lidar_classes.ply,6,780
valve_0094_lidar_classes.ply,7,104
valve_0094_lidar_classes.ply,8,208
valve_0094_lidar_classes.ply,9,293
valve_0094_lidar_classes.ply,10,219
valve_0094_lidar_classes.ply,11,411
valve_0094_lidar_classes.ply,12,477
valve_0094_lidar_classes.ply,13,1115
valve_0095_lidar_classes.ply,0,1053
valve_0095_lidar_classes.ply,1,248
valve_0095_lidar_classes.ply,2,184
valve_0095_lidar_classes.ply,3,399
valve_0095_lidar_classes.ply,4,360
valve_0095_lidar_classes.ply,5,152
valve_0095_lidar_classes.ply,6,824
valve_0095_lidar_classes.ply,7,115
valve_0095_lidar_classes.ply,8,187
valve_0095_lidar_classes.ply,9,260
valve_0095_lidar_classes.ply,10,254
valve_0095_lidar_classes.ply,11,419
